codigo_da_proposta,nome_do_negocio,etapa_do_negocio,data_de_fechamento,proprietario_do_negocio,valor,numero_de_atividades_de_vendas,e_negocio_perdido,data_da_ultima_modificacao,qtd_do_negocio
15026,Consultoria Solaris Comércio,Negociações Frias,2025-02-15 10:27:21,Marina Costa,6900777.58,2.0,True,2025-05-09 23:51:08,40790
15027,Distribuidora Solaris Ltda,Negociações Frias,2025-04-21 23:38:09,Eduardo Freitas,8075219.88,2.0,False,2025-05-09 23:51:25,13503
15028,Grupo Verde Vida ME,Negócio Perdido,2025-01-07 18:16:07,Lívia Martins,7555911.06,4.0,True,2025-05-09 23:53:38,83132
15029,Indústria Infinity Comércio,Negociações Frias,2025-04-29 13:07:59,Renata Silveira,5730135.79,0.0,True,2025-05-09 23:54:21,76753
15030,Grupo Nova Era EIRELI,Negócio Perdido,2025-01-24 07:57:46,Carlos Azevedo,2063867.06,1.0,False,2025-05-09 23:55:47,22928
15031,Indústria Infinity EIRELI,Pré Qualificação,2025-04-21 15:20:53,João Pedrosa,10929864.27,5.0,False,2025-05-10 00:05:04,69367
15032,Serviços Verde Vida Ltda,Pré Qualificação,2025-03-24 21:14:27,Marina Costa,6082637.29,3.0,True,2025-05-10 00:12:28,62368
15033,Serviços Solaris EIRELI,Pré Qualificação,2024-12-11 13:38:33,Marina Costa,11048042.84,3.0,True,2025-05-10 00:13:20,72517
15034,Consultoria Nova Era Ltda,Entrada,2025-01-09 06:31:43,Lívia Martins,2939241.08,5.0,True,2025-05-10 00:17:27,10158
15035,Serviços Nova Era S.A.,Negócio Perdido,2024-12-28 16:11:09,Lívia Martins,5594888.62,1.0,True,2025-05-10 00:19:40,41150
15036,Distribuidora Nova Era ME,Negociações Frias,2025-01-25 06:29:36,Beatriz Nogueira,2569608.83,5.0,True,2025-05-10 00:23:42,13375
15037,Indústria Solaris Ltda,Desqualificado,2024-12-31 07:50:17,Renata Silveira,2852050.96,5.0,False,2025-05-10 00:26:08,25253
15038,Comercial Nova Era Ltda,Negócio Perdido,2024-11-22 12:00:17,Eduardo Freitas,1146926.41,4.0,True,2025-05-10 00:35:10,42060
15039,Distribuidora Infinity EIRELI,Negócio Perdido,2025-05-07 11:15:24,Carlos Azevedo,4043004.62,3.0,True,2025-05-10 00:36:12,104972
15040,Serviços Verde Vida EIRELI,Negociações Frias,2025-05-07 21:33:45,João Pedrosa,7322620.62,2.0,False,2025-05-10 00:37:08,57568
15041,Distribuidora Infinity S.A.,Negociações Frias,2025-05-04 18:39:20,João Pedrosa,1798311.67,2.0,False,2025-05-10 00:37:12,103904
15042,Serviços Nova Era Comércio,Negociações Frias,2025-04-24 15:44:43,Carlos Azevedo,11281239.48,5.0,True,2025-05-10 00:42:41,59636
15043,Serviços Globaltech Comércio,Negócio Perdido,2025-04-03 06:12:17,Beatriz Nogueira,3271489.23,3.0,True,2025-05-10 00:48:23,22284
15044,Serviços Verde Vida EIRELI,Negociações Frias,2025-04-17 13:50:03,Renata Silveira,10396363.1,3.0,True,2025-05-10 00:54:49,43529
15045,Grupo Nova Era Comércio,Desqualificado,2025-01-19 07:57:10,Carlos Azevedo,6618592.3,1.0,False,2025-05-10 00:54:57,90737
15046,Comercial Nova Era ME,Negociações Frias,2025-03-16 06:23:58,Carlos Azevedo,10174441.68,1.0,True,2025-05-10 00:55:14,44496
15047,Indústria Alfa ME,Negócio Perdido,2025-04-10 06:53:57,Eduardo Freitas,11479818.01,3.0,True,2025-05-10 00:59:53,106827
15048,Serviços Nova Era EIRELI,Acompanhamento,2024-12-18 05:51:29,João Pedrosa,11812951.25,4.0,True,2025-05-10 01:05:40,64015
15049,Consultoria Alfa EIRELI,Negócio Perdido,2025-01-16 00:19:55,Eduardo Freitas,4418104.22,4.0,False,2025-05-10 01:08:02,28211
15050,Serviços Infinity Ltda,Negociações Frias,2025-05-09 12:23:35,João Pedrosa,1461995.53,5.0,True,2025-05-10 01:14:50,74454
15051,Indústria Verde Vida Ltda,Negócio Perdido,2025-04-17 18:54:46,Eduardo Freitas,6086670.52,4.0,True,2025-05-10 01:15:35,39696
15052,Indústria Globaltech Comércio,Negociações Frias,2025-05-02 21:07:53,Eduardo Freitas,1793801.78,1.0,False,2025-05-10 01:23:47,116618
15053,Distribuidora Nova Era Comércio,Oportunidades,2025-04-20 10:28:49,Lívia Martins,10141382.76,0.0,False,2025-05-10 01:26:38,114707
15054,Comercial Alfa EIRELI,Negociações Frias,2025-04-21 12:59:14,Beatriz Nogueira,11080260.03,2.0,False,2025-05-10 01:27:16,82951
15055,Distribuidora Nova Era ME,Negociações Frias,2025-05-03 07:29:35,Marina Costa,8178294.66,0.0,True,2025-05-10 01:32:37,57389
15056,Comercial Solaris S.A.,Negociações Frias,2025-03-12 21:03:05,Marina Costa,6375671.7,1.0,False,2025-05-10 01:33:29,55405
15057,Serviços Nova Era S.A.,Negociações Frias,2025-03-02 06:11:48,João Pedrosa,11034317.57,1.0,True,2025-05-10 01:39:02,62559
15058,Distribuidora Infinity S.A.,Negociações Frias,2025-02-27 20:23:21,João Pedrosa,3978464.97,4.0,False,2025-05-10 01:45:54,10522
15059,Consultoria Solaris S.A.,Negócio Perdido,2025-03-06 00:09:22,Beatriz Nogueira,8245153.61,1.0,True,2025-05-10 01:47:08,98412
15060,Serviços Globaltech Comércio,Negociações Frias,2025-03-15 13:46:20,Carlos Azevedo,2814699.52,3.0,True,2025-05-10 01:47:58,54832
15061,Consultoria Solaris EIRELI,Negociações Frias,2025-04-11 06:19:15,João Pedrosa,7820876.66,0.0,False,2025-05-10 01:50:10,113786
15062,Indústria Solaris Comércio,Desqualificado,2024-12-30 23:07:56,Renata Silveira,7314892.91,4.0,True,2025-05-10 01:54:03,88511
15063,Comercial Verde Vida Comércio,Negociações Frias,2025-05-03 14:09:44,Lívia Martins,2453446.22,3.0,False,2025-05-10 01:59:23,112667
15064,Indústria Verde Vida EIRELI,Negociações Frias,2025-05-07 02:44:58,João Pedrosa,2905151.5,0.0,False,2025-05-10 02:01:38,46244
15065,Distribuidora Infinity Comércio,Negociações Frias,2025-05-08 14:03:35,Marina Costa,6793037.39,3.0,False,2025-05-10 02:04:04,16857
15066,Distribuidora Globaltech S.A.,Negociações Frias,2025-03-13 11:36:23,Renata Silveira,6473528.01,2.0,True,2025-05-10 02:07:24,96411
15067,Comercial Nova Era Comércio,Negócio Perdido,2025-05-08 04:59:14,Marina Costa,3577081.95,3.0,True,2025-05-10 02:09:06,113666
15068,Grupo Verde Vida EIRELI,Negociações Frias,2025-05-07 22:40:17,João Pedrosa,5163705.36,3.0,True,2025-05-10 02:09:49,74810
15069,Consultoria Globaltech ME,Desqualificado,2025-03-15 22:25:08,Lívia Martins,4817481.35,2.0,False,2025-05-10 02:10:42,65400
15070,Indústria Infinity Ltda,Negociações Frias,2025-02-06 16:57:43,João Pedrosa,9225203.45,3.0,False,2025-05-10 02:10:54,59575
15071,Consultoria Alfa S.A.,Negócio Perdido,2025-04-16 05:03:34,Eduardo Freitas,1008298.65,1.0,True,2025-05-10 02:11:23,85885
15072,Serviços Solaris EIRELI,Pré Qualificação,2025-04-03 04:24:02,Lívia Martins,10976552.02,2.0,True,2025-05-10 02:19:44,88837
15073,Distribuidora Alfa ME,Negócio Perdido,2025-04-22 23:47:01,Carlos Azevedo,3684329.12,2.0,False,2025-05-10 02:32:27,81630
15074,Distribuidora Alfa Comércio,Negociações Frias,2024-11-20 06:14:20,Beatriz Nogueira,7062151.28,0.0,False,2025-05-10 02:36:06,43813
15075,Grupo Nova Era ME,Desqualificado,2025-02-17 12:52:50,Lívia Martins,9035954.27,2.0,False,2025-05-10 02:38:37,22132
15076,Consultoria Nova Era ME,Negociações Frias,2025-05-09 20:14:00,Eduardo Freitas,1072401.67,0.0,False,2025-05-10 02:42:33,55145
15077,Grupo Verde Vida Comércio,Negociações Frias,2025-02-14 18:20:02,Lívia Martins,4916291.87,4.0,True,2025-05-10 02:42:39,10740
15078,Indústria Solaris Comércio,Negócio Perdido,2025-04-22 00:30:31,Marina Costa,11257339.4,0.0,True,2025-05-10 02:43:05,23191
15079,Distribuidora Infinity S.A.,Pré Qualificação,2025-05-06 03:08:46,Marina Costa,10562066.78,0.0,True,2025-05-10 02:44:42,101194
15080,Grupo Globaltech ME,Negociações Frias,2025-04-28 17:11:09,Beatriz Nogueira,6248124.21,4.0,False,2025-05-10 02:45:21,89618
15081,Distribuidora Nova Era Ltda,Negociações Frias,2025-04-27 13:22:09,Carlos Azevedo,9126167.73,5.0,True,2025-05-10 02:48:01,114654
15082,Serviços Verde Vida ME,Negócio Ganho,2025-04-27 14:36:31,Renata Silveira,5581524.32,0.0,False,2025-05-10 02:48:50,105463
15083,Comercial Alfa Ltda,Negociações Frias,2025-04-17 07:08:28,Marina Costa,1851647.8,4.0,True,2025-05-10 02:52:34,84780
15084,Indústria Globaltech Ltda,Negociações Frias,2025-03-02 05:06:30,João Pedrosa,6094824.12,2.0,True,2025-05-10 02:56:11,93428
15085,Consultoria Nova Era Ltda,Pré Qualificação,2025-02-16 20:59:18,João Pedrosa,6439547.76,0.0,False,2025-05-10 03:10:51,20656
15086,Grupo Alfa Ltda,Negociações Frias,2025-04-29 21:34:13,Renata Silveira,7956231.85,5.0,False,2025-05-10 03:25:36,48394
15087,Distribuidora Alfa ME,Negociações Frias,2025-02-07 09:22:22,João Pedrosa,4225456.67,1.0,True,2025-05-10 03:26:25,88849
15088,Consultoria Nova Era S.A.,Desqualificado,2025-04-07 22:44:55,Carlos Azevedo,8750424.66,1.0,True,2025-05-10 03:26:41,79415
15089,Comercial Globaltech EIRELI,Negociações Frias,2025-02-26 13:39:01,Beatriz Nogueira,4603530.5,3.0,True,2025-05-10 03:28:30,79237
15090,Indústria Infinity Ltda,Negócio Perdido,2024-12-08 08:14:44,Renata Silveira,5906246.97,1.0,True,2025-05-10 03:29:05,80399
15091,Consultoria Alfa S.A.,Negociações Frias,2025-05-05 00:58:26,João Pedrosa,8695856.4,5.0,True,2025-05-10 03:35:34,65465
15092,Distribuidora Globaltech ME,Negociações Frias,2025-05-08 17:02:57,Carlos Azevedo,6072198.44,4.0,False,2025-05-10 03:37:27,75971
15093,Indústria Alfa Ltda,Negociações Frias,2025-04-15 20:41:53,Carlos Azevedo,1314586.12,3.0,False,2025-05-10 03:40:13,50493
15094,Indústria Solaris S.A.,Desqualificado,2025-05-03 16:02:35,Lívia Martins,11633919.34,0.0,False,2025-05-10 03:41:57,53188
15095,Serviços Alfa EIRELI,Negócio Perdido,2025-01-05 03:08:14,Carlos Azevedo,1676303.34,5.0,False,2025-05-10 03:42:14,36067
15096,Indústria Nova Era Comércio,Negociações Frias,2025-04-10 00:47:58,Marina Costa,10068856.68,4.0,True,2025-05-10 03:43:20,85817
15097,Indústria Infinity ME,Desqualificado,2025-02-15 13:59:37,Eduardo Freitas,10545227.9,1.0,False,2025-05-10 03:44:31,77521
15098,Serviços Verde Vida Ltda,Desqualificado,2025-01-09 09:57:25,Eduardo Freitas,10296675.66,4.0,True,2025-05-10 03:50:15,110099
15099,Grupo Verde Vida Ltda,Negociações Frias,2025-05-08 17:05:01,Renata Silveira,3415271.64,0.0,True,2025-05-10 03:52:41,75914
15100,Comercial Globaltech Comércio,Negociações Frias,2025-03-27 02:20:03,João Pedrosa,6868446.85,5.0,False,2025-05-10 03:53:44,79469
15101,Serviços Nova Era Comércio,Negociações Frias,2025-04-14 00:00:39,João Pedrosa,2063795.63,1.0,False,2025-05-10 03:59:45,41930
15102,Serviços Globaltech Ltda,Negociações Frias,2025-05-06 09:42:38,Lívia Martins,6345653.15,2.0,False,2025-05-10 04:03:55,116531
15103,Consultoria Nova Era Ltda,Desqualificado,2025-05-07 01:05:47,Renata Silveira,2174701.28,1.0,False,2025-05-10 04:05:07,70811
15104,Grupo Infinity ME,Negociações Frias,2025-03-31 05:36:50,Beatriz Nogueira,6477037.98,5.0,True,2025-05-10 04:15:15,16267
15105,Indústria Nova Era Ltda,Pré Qualificação,2025-05-08 09:24:36,Beatriz Nogueira,9966829.55,4.0,False,2025-05-10 04:20:28,24279
15106,Serviços Solaris Ltda,Negociações Frias,2025-03-23 04:02:27,Lívia Martins,7343999.46,2.0,False,2025-05-10 04:27:59,102681
15107,Grupo Infinity Ltda,Desqualificado,2025-03-10 07:32:21,Lívia Martins,11374547.45,2.0,True,2025-05-10 04:35:36,101114
15108,Distribuidora Verde Vida EIRELI,Negócio Perdido,2025-04-15 05:20:51,João Pedrosa,5633037.76,1.0,False,2025-05-10 04:38:38,95840
15109,Consultoria Verde Vida ME,Entrada,2025-02-24 23:10:12,Marina Costa,5139744.24,2.0,True,2025-05-10 04:39:55,31597
15110,Indústria Globaltech Ltda,Negociações Frias,2025-01-28 09:07:11,Carlos Azevedo,1811655.28,3.0,False,2025-05-10 04:40:57,70115
15111,Indústria Nova Era S.A.,Negociações Frias,2025-01-07 21:21:05,Beatriz Nogueira,10091419.11,0.0,True,2025-05-10 04:45:50,35303
15112,Indústria Infinity S.A.,Negociações Frias,2024-12-26 16:06:07,Eduardo Freitas,6911693.67,2.0,False,2025-05-10 04:50:18,98072
15113,Comercial Nova Era Ltda,Negociações Frias,2025-04-18 05:01:49,João Pedrosa,4733622.11,4.0,False,2025-05-10 04:56:38,75433
15114,Indústria Globaltech S.A.,Negociações Frias,2025-03-27 04:43:09,João Pedrosa,9168302.36,2.0,False,2025-05-10 04:57:17,29772
15115,Comercial Infinity S.A.,Negociações Frias,2025-04-16 01:08:12,João Pedrosa,9028171.5,5.0,True,2025-05-10 04:58:36,39449
15116,Grupo Nova Era Comércio,Negociações Frias,2025-04-24 18:58:26,João Pedrosa,1874558.63,3.0,True,2025-05-10 05:02:56,90716
15117,Comercial Verde Vida Ltda,Negociações Frias,2025-01-15 21:02:05,Eduardo Freitas,7900347.09,2.0,True,2025-05-10 05:05:23,115093
15118,Serviços Globaltech EIRELI,Negócio Perdido,2024-11-28 02:35:19,Beatriz Nogueira,7881556.49,0.0,False,2025-05-10 05:05:27,99644
15119,Serviços Globaltech S.A.,Proposta Enviada,2025-05-09 02:14:15,João Pedrosa,7907864.66,0.0,False,2025-05-10 05:21:55,77706
15120,Comercial Infinity Comércio,Pré Qualificação,2025-05-10 05:19:05,Carlos Azevedo,9576984.04,0.0,False,2025-05-10 05:27:25,94116
15121,Indústria Alfa S.A.,Negócio Perdido,2025-01-25 01:29:13,Renata Silveira,7939365.76,4.0,False,2025-05-10 05:27:49,56077
15122,Indústria Infinity S.A.,Oportunidades,2025-04-16 06:27:55,Eduardo Freitas,5311398.3,5.0,False,2025-05-10 05:30:25,78547
15123,Distribuidora Verde Vida EIRELI,Negociações Frias,2025-03-11 13:03:25,Beatriz Nogueira,1071976.45,4.0,False,2025-05-10 05:34:41,70832
15124,Comercial Solaris EIRELI,Negociações Frias,2025-05-08 09:01:55,Eduardo Freitas,8864824.2,2.0,True,2025-05-10 05:35:11,82239
15125,Consultoria Solaris S.A.,Negócio Perdido,2025-04-28 15:12:09,Lívia Martins,8553892.62,1.0,False,2025-05-10 05:39:44,103066
15126,Distribuidora Verde Vida Ltda,Negociações Frias,2025-04-26 15:20:44,Beatriz Nogueira,2138593.99,4.0,True,2025-05-10 05:42:56,35111
15127,Comercial Solaris ME,Negociações Frias,2024-11-30 07:49:39,Eduardo Freitas,4034473.66,0.0,True,2025-05-10 05:43:38,33747
15128,Serviços Alfa EIRELI,Entrada,2025-05-09 19:00:00,Renata Silveira,1004122.71,2.0,True,2025-05-10 05:47:54,62594
15129,Grupo Verde Vida S.A.,Negociações Frias,2025-04-23 04:16:11,Lívia Martins,2401745.1,3.0,True,2025-05-10 05:55:08,75473
15130,Comercial Alfa ME,Proposta Enviada,2025-05-10 00:08:17,João Pedrosa,3093781.76,5.0,False,2025-05-10 06:00:06,52622
15131,Grupo Solaris Ltda,Entrada,2025-03-31 09:40:10,Eduardo Freitas,7801470.22,3.0,True,2025-05-10 06:01:08,109320
15132,Indústria Solaris S.A.,Negociações Frias,2025-05-09 18:16:48,Beatriz Nogueira,9165240.66,0.0,True,2025-05-10 06:04:01,25480
15133,Comercial Alfa EIRELI,Negociações Frias,2025-03-27 18:20:51,Renata Silveira,10227053.39,4.0,True,2025-05-10 06:07:29,77295
15134,Indústria Solaris Comércio,Negociações Frias,2025-01-09 10:51:52,João Pedrosa,7604966.81,5.0,False,2025-05-10 06:08:44,76668
15135,Distribuidora Verde Vida Ltda,Negociações Frias,2025-01-19 19:57:12,Renata Silveira,4813062.03,0.0,True,2025-05-10 06:19:44,64817
15136,Distribuidora Solaris S.A.,Negócio Perdido,2025-04-17 00:48:10,Eduardo Freitas,10068670.25,1.0,False,2025-05-10 06:32:58,104612
15137,Indústria Nova Era Comércio,Negociações Frias,2025-01-09 15:36:05,Marina Costa,11418820.93,0.0,True,2025-05-10 06:37:18,44083
15138,Serviços Alfa ME,Negócio Perdido,2025-05-08 01:30:41,Marina Costa,5921168.96,3.0,False,2025-05-10 06:40:08,39350
15139,Consultoria Infinity S.A.,Entrada,2025-05-06 01:11:51,Beatriz Nogueira,7942538.03,1.0,True,2025-05-10 06:40:55,71566
15140,Consultoria Verde Vida ME,Negociações Frias,2025-04-03 07:47:23,Beatriz Nogueira,8644878.86,3.0,True,2025-05-10 06:48:31,40692
15141,Grupo Globaltech Ltda,Negociações Frias,2025-05-07 03:29:39,Marina Costa,8999634.07,2.0,True,2025-05-10 07:07:01,15654
15142,Grupo Nova Era Ltda,Negócio Perdido,2025-05-01 10:40:58,Beatriz Nogueira,10149720.8,3.0,False,2025-05-10 07:19:57,84056
15143,Comercial Verde Vida ME,Pré Qualificação,2025-01-26 14:04:39,Renata Silveira,10804992.69,2.0,True,2025-05-10 07:28:52,87979
15144,Serviços Verde Vida S.A.,Negócio Perdido,2025-03-12 12:30:51,Lívia Martins,11018607.67,1.0,True,2025-05-10 07:31:54,40524
15145,Grupo Nova Era Ltda,Negócio Perdido,2024-12-17 15:12:10,Eduardo Freitas,10932858.22,2.0,False,2025-05-10 07:33:05,64021
15146,Indústria Nova Era Comércio,Negociações Frias,2025-03-28 16:56:49,Lívia Martins,10192825.85,5.0,False,2025-05-10 07:51:20,26380
15147,Serviços Globaltech ME,Entrada,2025-03-18 12:47:38,João Pedrosa,7794955.26,1.0,False,2025-05-10 07:56:28,94232
15148,Serviços Globaltech S.A.,Negociações Frias,2025-03-04 20:39:14,Carlos Azevedo,2006490.9,4.0,False,2025-05-10 07:56:59,41083
15149,Serviços Solaris S.A.,Negociações Frias,2025-05-08 09:44:32,Marina Costa,5203939.09,4.0,True,2025-05-10 08:01:46,94552
15150,Serviços Verde Vida S.A.,Negociações Frias,2025-05-05 10:35:39,Beatriz Nogueira,8293863.08,3.0,True,2025-05-10 08:03:33,32828
15151,Comercial Solaris S.A.,Negociações Frias,2025-04-09 11:35:52,João Pedrosa,1283264.49,1.0,False,2025-05-10 08:16:29,79110
15152,Distribuidora Infinity Ltda,Negociações Frias,2025-05-06 02:04:49,Carlos Azevedo,3281844.74,0.0,True,2025-05-10 08:19:54,28514
15153,Serviços Infinity Comércio,Negócio Perdido,2025-05-02 01:22:28,Lívia Martins,2451242.07,5.0,False,2025-05-10 08:23:31,58114
15154,Distribuidora Verde Vida Ltda,Negócio Perdido,2025-01-03 05:30:55,Lívia Martins,3536663.02,3.0,True,2025-05-10 08:27:28,66534
15155,Serviços Solaris EIRELI,Negociações Frias,2025-04-13 09:24:43,João Pedrosa,10844251.13,3.0,False,2025-05-10 08:29:14,114162
15156,Consultoria Verde Vida EIRELI,Negociações Frias,2025-04-03 06:44:00,Renata Silveira,1054291.54,2.0,True,2025-05-10 08:30:54,71447
15157,Consultoria Solaris Ltda,Negociações Frias,2025-04-28 20:57:39,Marina Costa,6122902.04,2.0,False,2025-05-10 08:33:10,33438
15158,Comercial Solaris ME,Negócio Perdido,2025-04-13 14:38:56,Renata Silveira,4852717.28,0.0,False,2025-05-10 08:37:33,93560
15159,Consultoria Verde Vida S.A.,Negócio Perdido,2025-04-24 22:55:44,Carlos Azevedo,2654265.37,0.0,False,2025-05-10 08:38:23,102830
15160,Distribuidora Nova Era EIRELI,Negócio Perdido,2025-05-06 04:13:43,Beatriz Nogueira,4468184.24,0.0,False,2025-05-10 08:40:32,72619
15161,Comercial Verde Vida Ltda,Negociações Frias,2025-05-08 07:06:24,Marina Costa,5182005.72,4.0,True,2025-05-10 08:49:36,80690
15162,Grupo Globaltech Comércio,Entrada,2025-04-26 06:52:38,Beatriz Nogueira,3095411.71,2.0,True,2025-05-10 08:55:05,25179
15163,Grupo Nova Era Ltda,Negociações Frias,2025-02-04 08:07:03,Marina Costa,7954948.01,5.0,False,2025-05-10 08:56:59,94469
15164,Serviços Nova Era EIRELI,Desqualificado,2025-03-10 03:23:38,Carlos Azevedo,6328510.2,4.0,True,2025-05-10 08:58:59,61759
15165,Consultoria Alfa EIRELI,Negociações Frias,2025-01-30 09:32:43,Marina Costa,6582904.51,5.0,False,2025-05-10 09:09:34,20609
15166,Distribuidora Nova Era S.A.,Negociações Frias,2025-04-12 20:25:44,Carlos Azevedo,9876537.11,0.0,True,2025-05-10 09:10:20,101496
15167,Indústria Solaris Ltda,Negociações Frias,2025-04-28 18:50:39,Marina Costa,5804473.34,4.0,True,2025-05-10 09:11:03,87843
15168,Serviços Verde Vida S.A.,Negociações Frias,2025-04-30 15:25:59,Carlos Azevedo,8355391.14,2.0,False,2025-05-10 09:21:01,108250
15169,Distribuidora Verde Vida Comércio,Negócio Perdido,2025-05-06 18:51:17,Eduardo Freitas,1082522.0,5.0,True,2025-05-10 09:22:51,56940
15170,Comercial Verde Vida Ltda,Negociações Frias,2025-04-15 07:42:41,Carlos Azevedo,9199492.85,3.0,False,2025-05-10 09:32:05,39438
15171,Distribuidora Globaltech S.A.,Desqualificado,2025-01-26 21:43:03,Renata Silveira,2353835.41,2.0,True,2025-05-10 09:32:08,106790
15172,Consultoria Solaris ME,Negociações Frias,2025-01-18 17:38:59,João Pedrosa,7252901.22,2.0,False,2025-05-10 09:34:45,83013
15173,Distribuidora Infinity Comércio,Negociações Frias,2025-05-05 12:30:02,Lívia Martins,10943899.41,1.0,False,2025-05-10 09:34:57,19368
15174,Serviços Nova Era Comércio,Negociações Frias,2025-02-27 18:27:20,João Pedrosa,4371547.16,5.0,True,2025-05-10 09:37:44,19856
15175,Serviços Alfa ME,Oportunidades,2025-05-01 12:49:47,Marina Costa,11606890.1,5.0,True,2025-05-10 09:49:18,113521
15176,Distribuidora Infinity S.A.,Negociações Frias,2025-05-05 12:45:00,Renata Silveira,7963597.24,0.0,True,2025-05-10 09:50:07,44814
15177,Comercial Globaltech Ltda,Negócio Perdido,2025-04-18 12:33:58,Marina Costa,1729382.2,5.0,False,2025-05-10 09:50:54,58145
15178,Indústria Globaltech S.A.,Negócio Perdido,2025-04-17 13:43:44,Carlos Azevedo,4948901.01,3.0,False,2025-05-10 09:55:10,14760
15179,Indústria Alfa Ltda,Negócio Perdido,2025-05-09 03:22:28,Lívia Martins,6761813.4,3.0,True,2025-05-10 09:55:38,25141
15180,Grupo Solaris Ltda,Negociações Frias,2025-05-01 18:43:45,Marina Costa,8513754.76,0.0,False,2025-05-10 09:59:20,50383
15181,Grupo Verde Vida S.A.,Negociações Frias,2025-03-21 17:48:50,Renata Silveira,10500669.45,4.0,True,2025-05-10 10:10:19,55183
15182,Grupo Alfa ME,Negociações Frias,2025-05-02 08:17:55,Renata Silveira,4706901.44,2.0,False,2025-05-10 10:15:38,104466
15183,Indústria Alfa ME,Negócio Perdido,2025-04-24 01:14:02,Carlos Azevedo,7975214.67,3.0,True,2025-05-10 10:16:42,98312
15184,Grupo Globaltech Ltda,Negócio Perdido,2024-12-06 00:38:07,Carlos Azevedo,1764944.56,1.0,False,2025-05-10 10:16:55,63753
15185,Indústria Infinity S.A.,Negócio Perdido,2025-03-30 07:53:26,Eduardo Freitas,3880648.03,1.0,False,2025-05-10 10:21:25,18210
15186,Consultoria Globaltech Comércio,Negociações Frias,2025-03-18 02:47:22,Marina Costa,8706020.55,4.0,True,2025-05-10 10:23:08,25095
15187,Serviços Globaltech S.A.,Negócio Perdido,2024-11-24 23:17:17,Lívia Martins,2259890.33,2.0,True,2025-05-10 10:24:03,84553
15188,Consultoria Verde Vida EIRELI,Negócio Perdido,2025-05-06 18:33:55,João Pedrosa,6875524.86,0.0,False,2025-05-10 10:32:56,87842
15189,Comercial Globaltech EIRELI,Negócio Perdido,2025-01-24 09:11:34,Renata Silveira,10729803.25,0.0,False,2025-05-10 10:33:18,100353
15190,Consultoria Infinity EIRELI,Negócio Perdido,2025-01-27 10:24:54,Carlos Azevedo,8214637.94,4.0,True,2025-05-10 10:33:40,107541
15191,Consultoria Verde Vida Comércio,Negociações Frias,2025-05-10 07:25:48,João Pedrosa,4679009.39,0.0,False,2025-05-10 10:38:38,89983
15192,Grupo Alfa S.A.,Negociações Frias,2025-05-09 06:27:00,João Pedrosa,10409755.31,4.0,True,2025-05-10 10:42:50,17487
15193,Indústria Solaris Ltda,Pré Qualificação,2025-04-17 11:57:22,Renata Silveira,1759729.48,3.0,True,2025-05-10 10:43:47,25648
15194,Serviços Globaltech EIRELI,Negociações Frias,2025-04-10 14:44:08,Beatriz Nogueira,5042263.89,1.0,False,2025-05-10 10:44:29,37227
15195,Comercial Verde Vida Ltda,Negociações Frias,2025-03-13 22:31:24,Eduardo Freitas,7824952.03,4.0,True,2025-05-10 10:46:37,64066
15196,Distribuidora Verde Vida EIRELI,Negociações Frias,2025-05-02 18:43:52,Eduardo Freitas,2369753.01,5.0,True,2025-05-10 10:51:33,32898
15197,Serviços Globaltech Ltda,Negociações Frias,2025-03-28 09:28:16,Eduardo Freitas,10394803.32,2.0,True,2025-05-10 10:57:15,33711
15198,Indústria Solaris S.A.,Pré Qualificação,2024-12-04 08:12:37,Beatriz Nogueira,6702206.65,2.0,False,2025-05-10 11:01:32,53823
15199,Grupo Infinity S.A.,Negociações Frias,2025-04-11 06:14:23,Lívia Martins,5380587.75,5.0,False,2025-05-10 11:05:39,76196
15200,Serviços Infinity EIRELI,Negociações Frias,2025-03-29 23:48:46,Lívia Martins,9831379.92,2.0,False,2025-05-10 11:06:45,113351
15201,Distribuidora Globaltech Ltda,Negociações Frias,2025-04-29 04:10:32,Marina Costa,4552826.41,4.0,False,2025-05-10 11:16:17,36748
15202,Consultoria Alfa Comércio,Negociações Frias,2025-05-09 00:11:13,Eduardo Freitas,11315949.67,5.0,True,2025-05-10 11:22:48,114197
15203,Indústria Nova Era S.A.,Negociações Frias,2025-04-14 00:08:49,Carlos Azevedo,4594209.22,5.0,False,2025-05-10 11:25:32,11662
15204,Serviços Infinity ME,Negociações Frias,2025-04-05 21:10:50,Marina Costa,9378121.98,4.0,False,2025-05-10 11:27:38,21922
15205,Distribuidora Alfa EIRELI,Desqualificado,2025-05-03 07:34:51,Carlos Azevedo,5433194.09,1.0,False,2025-05-10 11:27:52,82369
15206,Grupo Nova Era Comércio,Negociações Frias,2025-04-01 00:54:46,Marina Costa,5906219.22,2.0,True,2025-05-10 11:30:43,104402
15207,Consultoria Solaris Ltda,Negociações Frias,2024-12-25 16:49:32,Eduardo Freitas,2569511.69,1.0,True,2025-05-10 11:32:57,40638
15208,Distribuidora Nova Era ME,Negócio Perdido,2025-03-17 22:10:38,Marina Costa,6294807.8,1.0,False,2025-05-10 11:34:56,97570
15209,Consultoria Infinity Ltda,Negociações Frias,2025-04-21 00:46:37,João Pedrosa,6936318.52,2.0,True,2025-05-10 11:37:23,89123
15210,Serviços Alfa ME,Negociações Frias,2025-04-15 09:59:06,Marina Costa,7718185.33,4.0,False,2025-05-10 11:44:08,32117
